timestamp,cpu_r,load_1,load_5,mem_u,total_mem,disk_q,disk_r,disk_w,disk_u,eth1_fi,eth1_fo,in_errs,tcp_timeouts
13720,0.053763,0.042373,0.037904,0.907692,0.0,0.027817,0.000122,0.061963,0.027397,0.076758,0.059099,0.0,3.4e-05
13721,0.053763,0.032839,0.035674,0.910256,0.0,0.029946,0.000122,0.082967,0.041096,0.080565,0.059976,0.0,4.5e-05
13722,0.053763,0.025424,0.033445,0.910256,0.0,0.032643,0.0,0.048067,0.027397,0.08282,0.059661,0.0,2.2e-05
13723,0.053763,0.016949,0.028986,0.907692,0.0,0.027959,0.000244,0.064343,0.027397,0.075415,0.056783,0.0,4.5e-05
13724,0.053763,0.021186,0.027871,0.907692,0.0,0.02725,0.0,0.062258,0.027397,0.078483,0.057959,0.0,4.5e-05
13725,0.053763,0.022246,0.024526,0.910256,0.0,0.025688,0.000122,0.059513,0.027397,0.077165,0.059187,0.0,1.1e-05
13726,0.053763,0.066737,0.035674,0.910256,0.0,0.028953,0.0,0.07275,0.027397,0.077978,0.060257,0.0,4.5e-05
13727,0.053763,0.083686,0.049052,0.907692,0.0,0.031649,0.000122,0.068556,0.027397,0.078261,0.056678,0.0,2.2e-05
13728,0.053763,0.052966,0.046823,0.910256,0.0,0.025688,0.000122,0.062426,0.027397,0.08542,0.056932,0.0,3.4e-05
13729,0.053763,0.036017,0.042363,0.907692,0.0,0.02583,0.0,0.057694,0.027397,0.079999,0.058985,0.0,1.1e-05
13730,0.053763,0.066737,0.050167,0.907692,0.0,0.03023,0.000244,0.061281,0.027397,0.068848,0.056687,0.0,3.4e-05
13731,0.053763,0.047669,0.046823,0.907692,0.0,0.031649,0.000244,0.071193,0.027397,0.075046,0.056731,0.0,4.5e-05
13732,0.053763,0.043432,0.043478,0.910256,0.0,0.03463,0.000489,0.061066,0.054795,0.086294,0.060196,0.0,4.5e-05
13733,0.053763,0.03178,0.040134,0.910256,0.0,0.026398,0.000122,0.058391,0.027397,0.068663,0.05288,0.0,3.4e-05
13734,0.053763,0.029661,0.036789,0.910256,0.0,0.029378,0.000122,0.055198,0.041096,0.082044,0.057213,0.0,2.2e-05
13735,0.053763,0.098517,0.055741,0.907692,0.0,0.028385,0.000122,0.06,0.041096,0.059521,0.052774,0.0,4.5e-05
13736,0.053763,0.085805,0.06243,0.905128,0.0,0.021147,0.000122,0.049507,0.027397,0.069859,0.052765,0.0,1.1e-05
13737,0.053763,0.077331,0.068004,0.907692,0.0,0.028669,0.0,0.068126,0.027397,0.077867,0.057853,0.0,2.2e-05
13738,0.043011,0.059322,0.06466,0.907692,0.0,0.026824,0.000122,0.061416,0.027397,0.068355,0.052099,0.0,2.2e-05
13739,0.043011,0.025424,0.053512,0.907692,0.0,0.024269,0.0,0.040918,0.027397,0.070265,0.053476,0.0,4.5e-05
13740,0.043011,0.01589,0.043478,0.907692,0.0,0.025404,0.000122,0.059747,0.027397,0.073912,0.053116,0.0,2.2e-05
13741,0.053763,0.01589,0.037904,0.905128,0.0,0.025688,0.000244,0.06309,0.027397,0.080923,0.053625,0.0,2.2e-05
13742,0.043011,0.023305,0.035674,0.905128,0.0,0.027817,0.000122,0.062553,0.041096,0.079247,0.054888,0.0,1.1e-05
13743,0.043011,0.024364,0.03233,0.907692,0.0,0.026114,0.000122,0.053355,0.027397,0.069045,0.053204,0.0,3.4e-05
13744,0.043011,0.014831,0.026756,0.905128,0.0,0.024979,0.000122,0.052299,0.027397,0.074331,0.048967,0.0,1.1e-05
13745,0.043011,0.01589,0.024526,0.907692,0.0,0.024411,0.0,0.049895,0.027397,0.074922,0.050406,0.0,4.5e-05
13746,0.043011,0.022246,0.023411,0.907692,0.0,0.029946,0.000366,0.061963,0.041096,0.078409,0.052116,0.0,4.5e-05
13747,0.043011,0.011653,0.020067,0.907692,0.0,0.024553,0.0,0.056764,0.027397,0.070043,0.05166,0.0,3.4e-05
13748,0.053763,0.033898,0.024526,0.905128,0.0,0.026114,0.000122,0.056446,0.027397,0.080861,0.055897,0.0,4.5e-05
13749,0.043011,0.057203,0.036789,0.907692,0.0,0.028527,0.000122,0.06872,0.041096,0.073074,0.050976,0.0,1.1e-05
13750,0.043011,0.025424,0.0301,0.907692,0.0,0.017173,0.000122,0.029434,0.027397,0.066261,0.053143,0.0,2.2e-05
13751,0.043011,0.024364,0.028986,0.905128,0.0,0.025404,0.000244,0.056792,0.041096,0.077744,0.052265,0.0,1.1e-05
13752,0.043011,0.03178,0.028986,0.905128,0.0,0.026682,0.0,0.066083,0.041096,0.075588,0.051994,0.0,4.5e-05
13753,0.043011,0.022246,0.024526,0.905128,0.0,0.025688,0.0,0.057456,0.027397,0.065817,0.047853,0.0,2.2e-05
13754,0.043011,0.020127,0.023411,0.905128,0.0,0.024695,0.0,0.053692,0.041096,0.067998,0.046976,0.0,4.5e-05
13755,0.043011,0.024364,0.023411,0.905128,0.0,0.025121,0.000122,0.052327,0.027397,0.066704,0.042581,0.0,3.4e-05
13756,0.043011,0.023305,0.022297,0.905128,0.0,0.027391,0.000244,0.066985,0.027397,0.067752,0.044669,0.0,5.6e-05
13757,0.043011,0.042373,0.028986,0.907692,0.0,0.025121,0.000244,0.055029,0.027397,0.063193,0.042221,0.0,3.4e-05
13758,0.043011,0.039195,0.027871,0.907692,0.0,0.02285,0.000122,0.056184,0.027397,0.05548,0.042853,0.0,3.4e-05
13759,0.043011,0.040254,0.0301,0.905128,0.0,0.024979,0.000244,0.053552,0.041096,0.065361,0.04123,0.0,3.4e-05
13760,0.043011,0.028602,0.027871,0.905128,0.0,0.025121,0.000122,0.055754,0.027397,0.06939,0.042747,0.0,3.4e-05
13761,0.043011,0.037076,0.0301,0.905128,0.0,0.025121,0.0,0.058583,0.027397,0.073949,0.044362,0.0,1.1e-05
13762,0.043011,0.019068,0.024526,0.902564,0.0,0.02583,0.000122,0.057021,0.027397,0.053608,0.037344,0.0,1.1e-05
13763,0.043011,0.023305,0.024526,0.902564,0.0,0.023985,0.000122,0.052855,0.027397,0.06631,0.041133,0.0,2.2e-05
13764,0.043011,0.013771,0.020067,0.905128,0.0,0.024837,0.000244,0.052299,0.027397,0.06498,0.039546,0.0,4.5e-05
13765,0.043011,0.01589,0.018952,0.9,0.0,0.024269,0.000122,0.051728,0.027397,0.07337,0.04209,0.0,2.2e-05
13766,0.043011,0.056144,0.028986,0.9,0.0,0.028243,0.000244,0.065237,0.041096,0.05707,0.038528,0.0,3.4e-05
13767,0.043011,0.047669,0.031215,0.905128,0.0,0.02725,0.0,0.067836,0.041096,0.062133,0.04087,0.0,2.2e-05
13768,0.032258,0.047669,0.03456,0.905128,0.0,0.026682,0.0,0.065587,0.027397,0.053078,0.038642,0.0,2.2e-05
13769,0.043011,0.026483,0.0301,0.905128,0.0,0.023418,0.000244,0.050798,0.027397,0.062417,0.040142,0.0,2.2e-05
13770,0.043011,0.020127,0.026756,0.905128,0.0,0.024411,0.000122,0.05314,0.027397,0.054753,0.037958,0.0,4.5e-05
13771,0.032258,0.050847,0.03233,0.902564,0.0,0.027108,0.000244,0.060902,0.027397,0.055185,0.037607,0.0,2.2e-05
13772,0.043011,0.095339,0.047938,0.905128,0.0,0.028811,0.0,0.059626,0.041096,0.065497,0.039396,0.0,3.4e-05
13773,0.032258,0.072034,0.047938,0.905128,0.0,0.024411,0.000122,0.058489,0.027397,0.057439,0.035695,0.0,3.4e-05
13774,0.032258,0.073093,0.051282,0.905128,0.0,0.028953,0.000366,0.057624,0.027397,0.067357,0.039405,0.0,5.6e-05
13775,0.043011,0.034958,0.043478,0.902564,0.0,0.029946,0.000244,0.056334,0.041096,0.04555,0.035098,0.0,2.2e-05
13776,0.043011,0.029661,0.039019,0.902564,0.0,0.034346,0.000122,0.067083,0.041096,0.056959,0.038475,0.0,4.5e-05
13777,0.043011,0.025424,0.035674,0.905128,0.0,0.02654,0.0,0.060318,0.027397,0.05325,0.036791,0.0,3.4e-05
13778,0.043011,0.036017,0.036789,0.905128,0.0,0.025972,0.000244,0.055427,0.027397,0.056564,0.037107,0.0,5.6e-05
13779,0.043011,0.037076,0.036789,0.905128,0.0,0.02285,0.000122,0.04867,0.027397,0.058252,0.038896,0.0,4.5e-05
13780,0.043011,0.067797,0.045708,0.905128,0.0,0.024837,0.000122,0.056409,0.027397,0.062959,0.040168,0.0,2.2e-05
13781,0.032258,0.029661,0.037904,0.907692,0.0,0.026114,0.0,0.06691,0.027397,0.051796,0.036256,0.0,3.4e-05
13782,0.043011,0.041314,0.036789,0.905128,0.0,0.036758,0.000122,0.06345,0.041096,0.060815,0.038572,0.0,1.1e-05
13783,0.032258,0.028602,0.03233,0.905128,0.0,0.023701,0.0,0.053421,0.027397,0.062885,0.03837,0.0,4.5e-05
13784,0.032258,0.010593,0.024526,0.905128,0.0,0.025263,0.0,0.05516,0.041096,0.053891,0.037335,0.0,2.2e-05
13785,0.032258,0.016949,0.023411,0.902564,0.0,0.02654,0.0,0.051616,0.027397,0.069945,0.038616,0.0,3.4e-05
13786,0.032258,0.026483,0.023411,0.902564,0.0,0.027533,0.0,0.073536,0.027397,0.056035,0.035098,0.0,3.4e-05
13787,0.032258,0.033898,0.024526,0.902564,0.0,0.023843,0.000122,0.05863,0.027397,0.071054,0.038133,0.0,5.6e-05
13788,0.043011,0.037076,0.024526,0.902564,0.0,0.025263,0.000122,0.057835,0.027397,0.064179,0.041247,0.0,3.4e-05
13789,0.053763,0.013771,0.020067,0.917949,0.0,0.026114,0.002345,0.051962,0.027397,0.088303,0.054704,0.0,3.4e-05
13790,0.043011,0.033898,0.022297,0.923077,0.0,0.02583,0.000122,0.05458,0.027397,0.062257,0.04437,0.0,3.4e-05
13791,0.043011,0.016949,0.018952,0.917949,0.0,0.024695,0.000122,0.056586,0.027397,0.072791,0.045318,0.0,3.4e-05
13792,0.032258,0.010593,0.015608,0.920513,0.0,0.02654,0.0,0.057564,0.027397,0.069464,0.043879,0.0,2.2e-05
13793,0.043011,0.029661,0.018952,0.923077,0.0,0.025688,0.000611,0.05221,0.027397,0.064487,0.044055,0.0,1.1e-05
13794,0.032258,0.023305,0.018952,0.923077,0.0,0.024553,0.000122,0.049007,0.027397,0.062281,0.042528,0.0,3.4e-05
13795,0.032258,0.021186,0.017837,0.920513,0.0,0.023559,0.000366,0.049624,0.027397,0.063969,0.040581,0.0,2.2e-05
13796,0.043011,0.014831,0.016722,0.920513,0.0,0.021147,0.0,0.039515,0.027397,0.065583,0.044537,0.0,3.4e-05
13797,0.032258,0.020127,0.015608,0.920513,0.0,0.023985,0.000244,0.057905,0.027397,0.065546,0.041072,0.0,3.4e-05
13798,0.032258,0.027542,0.017837,0.920513,0.0,0.022424,0.000244,0.055025,0.027397,0.071608,0.045432,0.0,4.5e-05
13799,0.043011,0.044492,0.023411,0.920513,0.0,0.022708,0.000244,0.047174,0.027397,0.061825,0.041423,0.0,4.5e-05
13800,0.043011,0.020127,0.020067,0.920513,0.0,0.026114,0.000244,0.053281,0.027397,0.067062,0.043616,0.0,2.2e-05
13801,0.043011,0.020127,0.020067,0.920513,0.0,0.027391,0.000366,0.063249,0.041096,0.059324,0.040186,0.0,4.5e-05
13802,0.043011,0.032839,0.022297,0.917949,0.0,0.028669,0.000244,0.070342,0.027397,0.065904,0.040537,0.0,2.2e-05
13803,0.043011,0.034958,0.023411,0.917949,0.0,0.02583,0.0,0.055502,0.027397,0.065226,0.043063,0.0,2.2e-05
13804,0.032258,0.051907,0.028986,0.917949,0.0,0.025263,0.000122,0.054552,0.027397,0.059521,0.043265,0.0,2.2e-05
13805,0.032258,0.03178,0.024526,0.920513,0.0,0.024127,0.0,0.052401,0.027397,0.061678,0.04116,0.0,3.4e-05
13806,0.032258,0.042373,0.027871,0.920513,0.0,0.023985,0.000122,0.063838,0.027397,0.066187,0.041476,0.0,5.6e-05
13807,0.043011,0.07839,0.040134,0.920513,0.0,0.025121,0.000122,0.056357,0.041096,0.071756,0.044028,0.0,3.4e-05
13808,0.043011,0.084746,0.049052,0.923077,0.0,0.023985,0.000733,0.054122,0.027397,0.063932,0.0393,0.0,4.5e-05
13809,0.043011,0.052966,0.044593,0.902564,0.0,0.025546,0.000122,0.052574,0.041096,0.065312,0.041984,0.0,2.2e-05
13810,0.043011,0.026483,0.036789,0.889744,0.0,0.025121,0.0,0.053206,0.027397,0.052955,0.036642,0.0,4.5e-05
13811,0.043011,0.03178,0.036789,0.907692,0.0,0.025263,0.000244,0.06302,0.027397,0.066988,0.040844,0.0,2.2e-05
13812,0.043011,0.04661,0.039019,0.917949,0.0,0.026114,0.000244,0.066578,0.027397,0.071128,0.039896,0.0,3.4e-05
13813,0.043011,0.048729,0.039019,0.920513,0.0,0.02583,0.000122,0.053912,0.041096,0.065017,0.038142,0.0,3.4e-05
13814,0.043011,0.057203,0.041249,0.915385,0.0,0.024979,0.0,0.057568,0.027397,0.056035,0.037809,0.0,3.4e-05
13815,0.032258,0.039195,0.039019,0.915385,0.0,0.027533,0.000366,0.055516,0.041096,0.06047,0.039625,0.0,3.4e-05
13816,0.043011,0.025424,0.03456,0.917949,0.0,0.022424,0.0,0.043396,0.041096,0.060532,0.038063,0.0,2.2e-05
13817,0.043011,0.079449,0.049052,0.915385,0.0,0.02654,0.0,0.064007,0.027397,0.06068,0.037467,0.0,4.5e-05
13818,0.043011,0.092161,0.055741,0.915385,0.0,0.024127,0.000244,0.05581,0.027397,0.064524,0.039546,0.0,2.2e-05
13819,0.043011,0.041314,0.047938,0.917949,0.0,0.02285,0.000244,0.051565,0.027397,0.06509,0.038265,0.0,4.5e-05
13820,0.043011,0.066737,0.051282,0.917949,0.0,0.026256,0.0,0.050863,0.027397,0.059263,0.036265,0.0,2.2e-05
13821,0.032258,0.054025,0.047938,0.915385,0.0,0.023418,0.000244,0.063137,0.027397,0.049246,0.032826,0.0,2.2e-05
13822,0.032258,0.052966,0.052397,0.917949,0.0,0.023418,0.000122,0.060659,0.027397,0.062269,0.037405,0.0,3.4e-05
13823,0.032258,0.047669,0.049052,0.917949,0.0,0.025972,0.0,0.053206,0.027397,0.048753,0.035019,0.0,3.4e-05
13824,0.032258,0.023305,0.040134,0.915385,0.0,0.026398,0.0,0.049839,0.027397,0.057057,0.036686,0.0,3.4e-05
13825,0.032258,0.028602,0.036789,0.915385,0.0,0.02214,0.000244,0.047974,0.027397,0.065398,0.039318,0.0,2.2e-05
13826,0.032258,0.026483,0.03233,0.915385,0.0,0.018592,0.000122,0.036719,0.027397,0.060877,0.039282,0.0,4.5e-05
13827,0.043011,0.020127,0.028986,0.920513,0.0,0.024553,0.0,0.056741,0.041096,0.081218,0.039554,0.0,1.1e-05
13828,0.043011,0.020127,0.026756,0.920513,0.0,0.024695,0.0,0.055296,0.041096,0.070241,0.040256,0.0,4.5e-05
13829,0.043011,0.041314,0.031215,0.915385,0.0,0.02214,0.0,0.048179,0.027397,0.064277,0.036449,0.0,2.2e-05
13830,0.032258,0.023305,0.026756,0.920513,0.0,0.021856,0.0,0.048871,0.013699,0.059497,0.035484,0.0,4.5e-05
13831,0.032258,0.042373,0.033445,0.912821,0.0,0.025546,0.0,0.072783,0.027397,0.05394,0.036721,0.0,1.1e-05
13832,0.032258,0.033898,0.031215,0.907692,0.0,0.024127,0.000122,0.057746,0.041096,0.06509,0.036616,0.0,4.5e-05
13833,0.032258,0.029661,0.028986,0.912821,0.0,0.02583,0.000122,0.053369,0.041096,0.063476,0.036616,0.0,2.2e-05
13834,0.032258,0.021186,0.026756,0.912821,0.0,0.023418,0.0,0.048413,0.027397,0.056897,0.034677,0.0,3.4e-05
13835,0.032258,0.033898,0.028986,0.912821,0.0,0.02654,0.000122,0.045486,0.041096,0.056133,0.034984,0.0,3.4e-05
13836,0.032258,0.024364,0.026756,0.912821,0.0,0.024269,0.000122,0.06245,0.027397,0.053152,0.033528,0.0,4.5e-05
13837,0.021505,0.047669,0.0301,0.912821,0.0,0.024269,0.0,0.049549,0.027397,0.056096,0.034387,0.0,1.1e-05
13838,0.032258,0.039195,0.0301,0.910256,0.0,0.023843,0.000122,0.051134,0.027397,0.080134,0.038335,0.0,5.6e-05
13839,0.021505,0.042373,0.03233,0.907692,0.0,0.019586,0.000244,0.041109,0.027397,0.06355,0.035993,0.0,3.4e-05
13840,0.032258,0.034958,0.0301,0.910256,0.0,0.023418,0.000122,0.055656,0.027397,0.055702,0.034765,0.0,2.2e-05
13841,0.043011,0.012712,0.023411,0.910256,0.0,0.024837,0.000244,0.062969,0.027397,0.061653,0.035423,0.0,3.4e-05
13842,0.043011,0.022246,0.024526,0.910256,0.0,0.022424,0.0,0.056404,0.027397,0.061234,0.035817,0.0,2.2e-05
13843,0.032258,0.021186,0.023411,0.912821,0.0,0.021998,0.0,0.048666,0.027397,0.055554,0.032966,0.0,3.4e-05
13844,0.043011,0.118644,0.046823,0.912821,0.0,0.020011,0.000366,0.044719,0.027397,0.062084,0.037309,0.0,3.4e-05
13845,0.032258,0.076271,0.046823,0.912821,0.0,0.023418,0.0,0.046085,0.027397,0.05484,0.033519,0.0,3.4e-05
13846,0.043011,0.07839,0.055741,0.910256,0.0,0.021714,0.000122,0.054842,0.027397,0.059657,0.036107,0.0,2.2e-05
13847,0.032258,0.045551,0.047938,0.907692,0.0,0.021005,0.000244,0.046575,0.013699,0.060532,0.032949,0.0,3.4e-05
13848,0.043011,0.020127,0.039019,0.910256,0.0,0.021431,0.000244,0.050321,0.027397,0.061715,0.034221,0.0,4.5e-05
13849,0.043011,0.023305,0.035674,0.912821,0.0,0.020721,0.000122,0.042681,0.027397,0.063945,0.035405,0.0,2.2e-05
13850,0.032258,0.012712,0.0301,0.912821,0.0,0.025546,0.000244,0.062955,0.027397,0.052425,0.033265,0.0,3.4e-05
13851,0.032258,0.055085,0.036789,0.910256,0.0,0.025263,0.0,0.063006,0.027397,0.055246,0.034475,0.0,1.1e-05
13852,0.032258,0.029661,0.03233,0.910256,0.0,0.01916,0.000244,0.0463,0.013699,0.054433,0.035423,0.0,2.2e-05
13853,0.043011,0.042373,0.033445,0.912821,0.0,0.021714,0.000244,0.043349,0.027397,0.072076,0.036063,0.0,2.2e-05
13854,0.043011,0.036017,0.03456,0.915385,0.0,0.027533,0.000244,0.068084,0.027397,0.049283,0.032405,0.0,5.6e-05
13855,0.032258,0.023305,0.0301,0.912821,0.0,0.021431,0.0,0.050064,0.013699,0.063353,0.037168,0.0,2.2e-05
13856,0.032258,0.043432,0.033445,0.910256,0.0,0.019018,0.000122,0.044836,0.027397,0.059608,0.032159,0.0,3.4e-05
13857,0.043011,0.09428,0.044593,0.910256,0.0,0.024411,0.0,0.059588,0.027397,0.061887,0.037826,0.0,3.4e-05
13858,0.032258,0.050847,0.041249,0.912821,0.0,0.019586,0.000244,0.039478,0.013699,0.072877,0.037107,0.0,4.5e-05
13859,0.032258,0.17161,0.070234,0.912821,0.0,0.025546,0.000122,0.060668,0.027397,0.062762,0.036721,0.0,4.5e-05
13860,0.021505,0.15572,0.081382,0.910256,0.0,0.022992,0.000244,0.056638,0.027397,0.043997,0.030957,0.0,2.2e-05
13861,0.032258,0.098517,0.076923,0.910256,0.0,0.024127,0.000244,0.06663,0.013699,0.052104,0.032624,0.0,4.5e-05
13862,0.032258,0.036017,0.061315,0.905128,0.0,0.021714,0.000122,0.056067,0.027397,0.058129,0.03487,0.0,1.1e-05
13863,0.032258,0.029661,0.054627,0.905128,0.0,0.025688,0.000122,0.052813,0.027397,0.063427,0.035966,0.0,3.4e-05
13864,0.032258,0.024364,0.047938,0.910256,0.0,0.023276,0.000122,0.054655,0.027397,0.062947,0.035282,0.0,3.4e-05
13865,0.032258,0.039195,0.046823,0.910256,0.0,0.02583,0.0,0.055974,0.013699,0.060877,0.035993,0.0,2.2e-05
13866,0.043011,0.023305,0.040134,0.910256,0.0,0.026682,0.000366,0.064993,0.027397,0.075193,0.039247,0.0,4.5e-05
13867,0.043011,0.044492,0.042363,0.910256,0.0,0.026256,0.000122,0.060837,0.041096,0.049468,0.032949,0.0,3.4e-05
13868,0.043011,0.040254,0.040134,0.910256,0.0,0.025121,0.000122,0.067518,0.027397,0.070241,0.037388,0.0,3.4e-05
13869,0.032258,0.039195,0.040134,0.910256,0.0,0.022992,0.0,0.054852,0.027397,0.056638,0.034598,0.0,3.4e-05
13870,0.043011,0.018008,0.033445,0.912821,0.0,0.025404,0.000366,0.051041,0.041096,0.073358,0.042537,0.0,4.5e-05
13871,0.043011,0.014831,0.028986,0.912821,0.0,0.026114,0.000122,0.056731,0.041096,0.083929,0.042677,0.0,2.2e-05
13872,0.043011,0.032839,0.03233,0.910256,0.0,0.025263,0.0,0.060837,0.027397,0.059201,0.038081,0.0,3.4e-05
13873,0.043011,0.033898,0.03233,0.910256,0.0,0.022708,0.000122,0.04925,0.027397,0.062269,0.039537,0.0,2.2e-05
13874,0.043011,0.036017,0.033445,0.910256,0.0,0.024553,0.0,0.051167,0.027397,0.07061,0.039519,0.0,3.4e-05
13875,0.032258,0.052966,0.037904,0.910256,0.0,0.021998,0.0,0.046267,0.027397,0.058807,0.037686,0.0,3.4e-05
13876,0.043011,0.024364,0.031215,0.910256,0.0,0.017882,0.0,0.041886,0.027397,0.061875,0.03787,0.0,4.5e-05
13877,0.043011,0.026483,0.028986,0.910256,0.0,0.022708,0.000122,0.056582,0.013699,0.067789,0.042353,0.0,3.4e-05
13878,0.043011,0.032839,0.031215,0.910256,0.0,0.02214,0.0,0.052434,0.027397,0.064327,0.037379,0.0,4.5e-05
13879,0.043011,0.026483,0.027871,0.910256,0.0,0.023701,0.000244,0.047604,0.027397,0.052289,0.038186,0.0,2.2e-05
13880,0.043011,0.022246,0.026756,0.910256,0.0,0.027391,0.000244,0.063408,0.041096,0.058215,0.037291,0.0,3.4e-05
13881,0.043011,0.045551,0.0301,0.910256,0.0,0.024837,0.0,0.062342,0.013699,0.065189,0.039028,0.0,4.5e-05
13882,0.043011,0.052966,0.03456,0.910256,0.0,0.022566,0.000122,0.05437,0.013699,0.064635,0.038958,0.0,3.4e-05
13883,0.043011,0.058263,0.039019,0.910256,0.0,0.023276,0.0,0.049474,0.027397,0.069797,0.039239,0.0,3.4e-05
13884,0.032258,0.038136,0.035674,0.910256,0.0,0.022282,0.000244,0.050428,0.013699,0.056466,0.034984,0.0,5.6e-05
13885,0.032258,0.025424,0.031215,0.910256,0.0,0.023701,0.0,0.04723,0.027397,0.069772,0.039668,0.0,5.6e-05
13886,0.043011,0.012712,0.024526,0.905128,0.0,0.024837,0.0,0.059799,0.027397,0.062109,0.038932,0.0,1.1e-05
13887,0.032258,0.024364,0.026756,0.905128,0.0,0.023276,0.0,0.050742,0.027397,0.067949,0.037475,0.0,3.4e-05
13888,0.043011,0.076271,0.042363,0.910256,0.0,0.022708,0.000244,0.052243,0.027397,0.062035,0.039695,0.0,2.2e-05
13889,0.032258,0.058263,0.042363,0.910256,0.0,0.021714,0.0,0.04651,0.027397,0.057538,0.035335,0.0,3.4e-05
13890,0.032258,0.058263,0.044593,0.907692,0.0,0.023276,0.000244,0.050176,0.027397,0.058647,0.038072,0.0,2.2e-05
13891,0.032258,0.081568,0.052397,0.910256,0.0,0.023843,0.0,0.05091,0.027397,0.052585,0.03651,0.0,4.5e-05
13892,0.043011,0.051907,0.049052,0.910256,0.0,0.023701,0.0,0.053977,0.041096,0.067234,0.039019,0.0,2.2e-05
13893,0.043011,0.059322,0.051282,0.907692,0.0,0.021714,0.000122,0.04839,0.027397,0.055086,0.03501,0.0,2.2e-05
13894,0.043011,0.036017,0.045708,0.910256,0.0,0.022424,0.000366,0.048179,0.027397,0.054076,0.035458,0.0,4.5e-05
13895,0.032258,0.049788,0.047938,0.910256,0.0,0.023985,0.000244,0.057648,0.027397,0.049874,0.034756,0.0,6.7e-05
13896,0.032258,0.027542,0.041249,0.907692,0.0,0.026114,0.000244,0.067415,0.027397,0.063982,0.037747,0.0,3.4e-05
13897,0.043011,0.037076,0.041249,0.907692,0.0,0.021856,0.000122,0.051934,0.013699,0.064203,0.037256,0.0,2.2e-05
13898,0.032258,0.018008,0.03456,0.907692,0.0,0.018308,0.0,0.028214,0.027397,0.048692,0.035072,0.0,3.4e-05
13899,0.032258,0.059322,0.045708,0.905128,0.0,0.025688,0.0,0.061314,0.027397,0.056873,0.035423,0.0,2.2e-05
13900,0.032258,0.04661,0.043478,0.907692,0.0,0.02285,0.000122,0.055011,0.013699,0.049566,0.032537,0.0,4.5e-05
13901,0.032258,0.09428,0.056856,0.907692,0.0,0.023276,0.000122,0.060299,0.027397,0.053263,0.036765,0.0,2.2e-05
13902,0.032258,0.067797,0.055741,0.910256,0.0,0.023843,0.0,0.065367,0.027397,0.054125,0.034607,0.0,3.4e-05
13903,0.043011,0.040254,0.050167,0.907692,0.0,0.021998,0.000122,0.054258,0.027397,0.06578,0.036905,0.0,4.5e-05
13904,0.043011,0.03178,0.045708,0.907692,0.0,0.017031,0.0,0.035728,0.013699,0.071818,0.037975,0.0,4.5e-05
13905,0.043011,0.020127,0.039019,0.907692,0.0,0.023276,0.000122,0.052869,0.027397,0.066409,0.038835,0.0,4.5e-05
13906,0.032258,0.067797,0.050167,0.907692,0.0,0.024979,0.0,0.066812,0.027397,0.05447,0.033659,0.0,1.1e-05
13907,0.043011,0.049788,0.047938,0.907692,0.0,0.023985,0.002211,0.062599,0.027397,0.056922,0.035449,0.0,4.5e-05
13908,0.043011,0.055085,0.049052,0.907692,0.0,0.025972,0.0,0.065386,0.013699,0.073616,0.039247,0.0,2.2e-05
13909,0.032258,0.024364,0.040134,0.907692,0.0,0.023276,0.0,0.049381,0.027397,0.061591,0.03716,0.0,2.2e-05
13910,0.043011,0.024364,0.036789,0.902564,0.0,0.023985,0.0,0.054234,0.013699,0.075464,0.040116,0.0,2.2e-05
13911,0.032258,0.042373,0.040134,0.902564,0.0,0.022424,0.000122,0.056324,0.013699,0.060224,0.034703,0.0,4.5e-05
13912,0.043011,0.025424,0.03456,0.907692,0.0,0.026256,0.000122,0.065807,0.027397,0.053534,0.036747,0.0,4.5e-05
13913,0.032258,0.024364,0.03233,0.907692,0.0,0.027959,0.000244,0.061248,0.041096,0.065337,0.036449,0.0,2.2e-05
13914,0.043011,0.023305,0.028986,0.907692,0.0,0.027817,0.000122,0.05971,0.041096,0.061431,0.040256,0.0,4.5e-05
13915,0.043011,0.008475,0.022297,0.905128,0.0,0.028953,0.000122,0.061538,0.027397,0.059485,0.035809,0.0,3.4e-05
13916,0.032258,0.032839,0.027871,0.905128,0.0,0.034204,0.000244,0.077758,0.041096,0.057464,0.037423,0.0,3.4e-05
13917,0.032258,0.023305,0.024526,0.907692,0.0,0.02952,0.000122,0.071137,0.027397,0.05325,0.034686,0.0,2.2e-05
13918,0.032258,0.029661,0.024526,0.910256,0.0,0.030656,0.0,0.072905,0.041096,0.064437,0.039089,0.0,3.4e-05
13919,0.043011,0.021186,0.022297,0.910256,0.0,0.03392,0.0,0.069655,0.027397,0.064351,0.037721,0.0,2.2e-05
13920,0.043011,0.038136,0.027871,0.907692,0.0,0.031649,0.000122,0.076631,0.027397,0.054507,0.036677,0.0,3.4e-05
13921,0.032258,0.052966,0.033445,0.907692,0.0,0.035339,0.000122,0.085417,0.041096,0.058031,0.035931,0.0,4.5e-05
13922,0.043011,0.028602,0.0301,0.905128,0.0,0.039171,0.0,0.097149,0.041096,0.063156,0.037168,0.0,4.5e-05
13923,0.043011,0.029661,0.028986,0.907692,0.0,0.035055,0.000244,0.085525,0.041096,0.055924,0.035449,0.0,3.4e-05
13924,0.043011,0.033898,0.028986,0.907692,0.0,0.03392,0.0,0.083986,0.027397,0.058252,0.035203,0.0,2.2e-05
